cidade;cod_cidade;estado;cod_esatado;populacao;renda_domiciliar_per_capita;regiao
Aracruz;607;ES;32;102.410;2111;Sudeste
Atílio Vivácqua;706;ES;32;11.013;2111;Sudeste
Baixo Guandu;805;ES;32;32.694;2111;Sudeste
Barra de São Francisco;904;ES;32;45.250;2111;Sudeste
Boa Esperança;1001;ES;32;14.079;2111;Sudeste
Bom Jesus do Norte;1100;ES;32;10.764;2111;Sudeste
Brejetuba;1159;ES;32;13.642;2111;Sudeste
Cachoeiro de Itapemirim;1209;ES;32;198.323;2111;Sudeste
Cariacica;1308;ES;32;375.485;2111;Sudeste
Castelo;1407;ES;32;39.396;2111;Sudeste
Colatina;1506;ES;32;128.622;2111;Sudeste
Conceição da Barra;1605;ES;32;28.953;2111;Sudeste
Conceição do Castelo;1704;ES;32;12.448;2111;Sudeste
Divino de São Lourenço;1803;ES;32;5.359;2111;Sudeste
Domingos Martins;1902;ES;32;37.972;2111;Sudeste
Dores do Rio Preto;2009;ES;32;6.885;2111;Sudeste
Ecoporanga;2108;ES;32;22.670;2111;Sudeste
Fundão;2207;ES;32;18.824;2111;Sudeste
Governador Lindenberg;2256;ES;32;11.467;2111;Sudeste
Guaçuí;2306;ES;32;31.290;2111;Sudeste
Guarapari;2405;ES;32;134.944;2111;Sudeste
Ibatiba;2454;ES;32;27.308;2111;Sudeste
Ibiraçu;2504;ES;32;12.261;2111;Sudeste
Ibitirama;2553;ES;32;9.973;2111;Sudeste
Iconha;2603;ES;32;12.793;2111;Sudeste
Irupi;2652;ES;32;14.513;2111;Sudeste
Itaguaçu;2702;ES;32;14.065;2111;Sudeste
Itapemirim;2801;ES;32;43.362;2111;Sudeste
Itarana;2900;ES;32;10.984;2111;Sudeste
Iúna;3007;ES;32;30.444;2111;Sudeste
Jaguaré;3056;ES;32;31.232;2111;Sudeste
Jerônimo Monteiro;3106;ES;32;12.079;2111;Sudeste
João Neiva;3130;ES;32;14.391;2111;Sudeste
Laranja da Terra;3163;ES;32;11.572;2111;Sudeste
Linhares;3205;ES;32;181.912;2111;Sudeste
Mantenópolis;3304;ES;32;13.173;2111;Sudeste
Marataízes;3320;ES;32;45.418;2111;Sudeste
Marechal Floriano;3346;ES;32;18.743;2111;Sudeste
Marilândia;3353;ES;32;13.014;2111;Sudeste
Mimoso do Sul;3403;ES;32;25.179;2111;Sudeste
Montanha;3502;ES;32;19.752;2111;Sudeste
Mucurici;3601;ES;32;5.660;2111;Sudeste
Muniz Freire;3700;ES;32;18.811;2111;Sudeste
Muqui;3809;ES;32;14.213;2111;Sudeste
Nova Venécia;3908;ES;32;52.084;2111;Sudeste
Pancas;4005;ES;32;19.270;2111;Sudeste
Pedro Canário;4054;ES;32;22.048;2111;Sudeste
Pinheiros;4104;ES;32;24.825;2111;Sudeste
Piúma;4203;ES;32;23.682;2111;Sudeste
Ponto Belo;4252;ES;32;6.696;2111;Sudeste
Presidente Kennedy;4302;ES;32;14.647;2111;Sudeste
Rio Bananal;4351;ES;32;20.229;2111;Sudeste
Rio Novo do Sul;4401;ES;32;11.479;2111;Sudeste
Santa Leopoldina;4500;ES;32;13.747;2111;Sudeste
Santa Maria de Jetibá;4559;ES;32;45.062;2111;Sudeste
Santa Teresa;4609;ES;32;23.796;2111;Sudeste
São Domingos do Norte;4658;ES;32;9.008;2111;Sudeste
São Gabriel da Palha;4708;ES;32;34.210;2111;Sudeste
São José do Calçado;4807;ES;32;11.373;2111;Sudeste
São Mateus;4906;ES;32;133.359;2111;Sudeste
São Roque do Canaã;4955;ES;32;11.271;2111;Sudeste
Serra;5002;ES;32;572.274;2111;Sudeste
Sooretama;5010;ES;32;28.453;2111;Sudeste
Vargem Alta;5036;ES;32;20.353;2111;Sudeste
Venda Nova do Imigrante;5069;ES;32;25.168;2111;Sudeste
Viana;5101;ES;32;78.442;2111;Sudeste
Vila Pavão;5150;ES;32;9.298;2111;Sudeste
Vila Valério;5176;ES;32;14.263;2111;Sudeste
Vila Velha;5200;ES;32;502.899;2111;Sudeste
Vitória;5309;ES;32;342.800;2111;Sudeste
Angra dos Reis;100;RJ;33;179.120;2490;Sudeste
Aperibé;159;RJ;33;11.420;2490;Sudeste
Araruama;209;RJ;33;137.773;2490;Sudeste
Areal;225;RJ;33;12.236;2490;Sudeste
Armação dos Búzios;233;RJ;33;42.442;2490;Sudeste
Arraial do Cabo;258;RJ;33;32.794;2490;Sudeste
Barra do Piraí;308;RJ;33;98.501;2490;Sudeste
Barra Mansa;407;RJ;33;181.688;2490;Sudeste
Belford Roxo;456;RJ;33;518.263;2490;Sudeste
Bom Jardim;506;RJ;33;29.736;2490;Sudeste
Bom Jesus do Itabapoana;605;RJ;33;37.172;2490;Sudeste
Cabo Frio;704;RJ;33;238.166;2490;Sudeste
Cachoeiras de Macacu;803;RJ;33;59.837;2490;Sudeste
Cambuci;902;RJ;33;15.070;2490;Sudeste
Carapebus;936;RJ;33;14.325;2490;Sudeste
Comendador Levy Gasparian;951;RJ;33;9.044;2490;Sudeste
Campos dos Goytacazes;1009;RJ;33;519.011;2490;Sudeste
Cantagalo;1108;RJ;33;19.996;2490;Sudeste
Cardoso Moreira;1157;RJ;33;13.403;2490;Sudeste
Carmo;1207;RJ;33;17.740;2490;Sudeste
Casimiro de Abreu;1306;RJ;33;48.563;2490;Sudeste
Conceição de Macabu;1405;RJ;33;21.769;2490;Sudeste
Cordeiro;1504;RJ;33;21.444;2490;Sudeste
Duas Barras;1603;RJ;33;11.354;2490;Sudeste
Duque de Caxias;1702;RJ;33;866.347;2490;Sudeste
Engenheiro Paulo de Frontin;1801;RJ;33;12.648;2490;Sudeste
Guapimirim;1850;RJ;33;54.300;2490;Sudeste
Iguaba Grande;1876;RJ;33;29.577;2490;Sudeste
Itaboraí;1900;RJ;33;240.040;2490;Sudeste
Itaguaí;2007;RJ;33;123.980;2490;Sudeste
Italva;2056;RJ;33;14.517;2490;Sudeste
Itaocara;2106;RJ;33;23.643;2490;Sudeste
Itaperuna;2205;RJ;33;107.246;2490;Sudeste
Itatiaia;2254;RJ;33;32.694;2490;Sudeste
Japeri;2270;RJ;33;102.149;2490;Sudeste
Laje do Muriaé;2304;RJ;33;7.584;2490;Sudeste
Macaé;2403;RJ;33;264.138;2490;Sudeste
Macuco;2452;RJ;33;5.601;2490;Sudeste
Magé;2502;RJ;33;244.092;2490;Sudeste
Mangaratiba;2601;RJ;33;43.624;2490;Sudeste
Maricá;2700;RJ;33;211.986;2490;Sudeste
Mendes;2809;RJ;33;18.049;2490;Sudeste
Mesquita;2858;RJ;33;178.803;2490;Sudeste
Miguel Pereira;2908;RJ;33;28.123;2490;Sudeste
Miracema;3005;RJ;33;28.411;2490;Sudeste
Natividade;3104;RJ;33;15.550;2490;Sudeste
Nilópolis;3203;RJ;33;155.544;2490;Sudeste
Niterói;3302;RJ;33;516.720;2490;Sudeste
Nova Friburgo;3401;RJ;33;203.328;2490;Sudeste
Nova Iguaçu;3500;RJ;33;843.046;2490;Sudeste
Paracambi;3609;RJ;33;43.656;2490;Sudeste
Paraíba do Sul;3708;RJ;33;44.467;2490;Sudeste
Paraty;3807;RJ;33;47.614;2490;Sudeste
Paty do Alferes;3856;RJ;33;31.345;2490;Sudeste
Petrópolis;3906;RJ;33;294.983;2490;Sudeste
Pinheiral;3955;RJ;33;25.085;2490;Sudeste
Piraí;4003;RJ;33;29.054;2490;Sudeste
Porciúncula;4102;RJ;33;17.832;2490;Sudeste
Porto Real;4110;RJ;33;21.064;2490;Sudeste
Quatis;4128;RJ;33;14.158;2490;Sudeste
Queimados;4144;RJ;33;149.093;2490;Sudeste
Quissamã;4151;RJ;33;23.126;2490;Sudeste
Resende;4201;RJ;33;137.612;2490;Sudeste
Rio Bonito;4300;RJ;33;59.113;2490;Sudeste
Rio Claro;4409;RJ;33;17.950;2490;Sudeste
Rio das Flores;4508;RJ;33;9.264;2490;Sudeste
Rio das Ostras;4524;RJ;33;168.099;2490;Sudeste
Rio de Janeiro;4557;RJ;33;6.729.894;2490;Sudeste
Santa Maria Madalena;4607;RJ;33;10.579;2490;Sudeste
Santo Antônio de Pádua;4706;RJ;33;43.686;2490;Sudeste
São Francisco de Itabapoana;4755;RJ;33;47.368;2490;Sudeste
São Fidélis;4805;RJ;33;41.197;2490;Sudeste
São Gonçalo;4904;RJ;33;960.652;2490;Sudeste
São João da Barra;5000;RJ;33;38.708;2490;Sudeste
São João de Meriti;5109;RJ;33;466.536;2490;Sudeste
São José de Ubá;5133;RJ;33;7.315;2490;Sudeste
São José do Vale do Rio Preto;5158;RJ;33;22.799;2490;Sudeste
São Pedro da Aldeia;5208;RJ;33;110.556;2490;Sudeste
São Sebastião do Alto;5307;RJ;33;7.999;2490;Sudeste
Sapucaia;5406;RJ;33;18.289;2490;Sudeste
Saquarema;5505;RJ;33;95.201;2490;Sudeste
Seropédica;5554;RJ;33;84.737;2490;Sudeste
Silva Jardim;5604;RJ;33;22.026;2490;Sudeste
Sumidouro;5703;RJ;33;15.690;2490;Sudeste
Tanguá;5752;RJ;33;32.858;2490;Sudeste
Teresópolis;5802;RJ;33;176.692;2490;Sudeste
Trajano de Moraes;5901;RJ;33;10.652;2490;Sudeste
Três Rios;6008;RJ;33;82.300;2490;Sudeste
Valença;6107;RJ;33;71.462;2490;Sudeste
Varre-Sai;6156;RJ;33;10.559;2490;Sudeste
Vassouras;6206;RJ;33;35.904;2490;Sudeste
Volta Redonda;6305;RJ;33;279.898;2490;Sudeste
Adamantina;105;SP;35;35.642;2662;Sudeste
Adolfo;204;SP;35;4.478;2662;Sudeste
Aguaí;303;SP;35;32.888;2662;Sudeste
Águas da Prata;402;SP;35;7.470;2662;Sudeste
Águas de Lindóia;501;SP;35;18.245;2662;Sudeste
Águas de Santa Bárbara;550;SP;35;7.407;2662;Sudeste
Águas de São Pedro;600;SP;35;2.829;2662;Sudeste
Agudos;709;SP;35;38.879;2662;Sudeste
Alambari;758;SP;35;6.330;2662;Sudeste
Alfredo Marcondes;808;SP;35;4.556;2662;Sudeste
Altair;907;SP;35;3.479;2662;Sudeste
Altinópolis;1004;SP;35;17.156;2662;Sudeste
Alto Alegre;1103;SP;35;3.883;2662;Sudeste
Alumínio;1152;SP;35;17.591;2662;Sudeste
Álvares Florence;1202;SP;35;3.978;2662;Sudeste
Álvares Machado;1301;SP;35;28.250;2662;Sudeste
Álvaro de Carvalho;1400;SP;35;4.896;2662;Sudeste
Alvinlândia;1509;SP;35;2.923;2662;Sudeste
Americana;1608;SP;35;246.655;2662;Sudeste
Américo Brasiliense;1707;SP;35;33.757;2662;Sudeste
Américo de Campos;1806;SP;35;5.975;2662;Sudeste
Amparo;1905;SP;35;69.717;2662;Sudeste
Analândia;2002;SP;35;4.684;2662;Sudeste
Andradina;2101;SP;35;61.473;2662;Sudeste
Angatuba;2200;SP;35;24.512;2662;Sudeste
Anhembi;2309;SP;35;5.766;2662;Sudeste
Anhumas;2408;SP;35;4.108;2662;Sudeste
Aparecida;2507;SP;35;33.223;2662;Sudeste
Aparecida d'Oeste;2606;SP;35;4.124;2662;Sudeste
Apiaí;2705;SP;35;24.886;2662;Sudeste
Araçariguama;2754;SP;35;22.168;2662;Sudeste
Araçatuba;2804;SP;35;207.775;2662;Sudeste
Araçoiaba da Serra;2903;SP;35;33.656;2662;Sudeste
Aramina;3000;SP;35;5.526;2662;Sudeste
Arandu;3109;SP;35;7.050;2662;Sudeste
Arapeí;3158;SP;35;2.355;2662;Sudeste
Araraquara;3208;SP;35;252.318;2662;Sudeste
Araras;3307;SP;35;135.331;2662;Sudeste
Arco-Íris;3356;SP;35;2.085;2662;Sudeste
Arealva;3406;SP;35;8.280;2662;Sudeste
Areias;3505;SP;35;3.625;2662;Sudeste
Areiópolis;3604;SP;35;10.257;2662;Sudeste
Ariranha;3703;SP;35;7.653;2662;Sudeste
Artur Nogueira;3802;SP;35;53.157;2662;Sudeste
Arujá;3901;SP;35;89.943;2662;Sudeste
Aspásia;3950;SP;35;1.873;2662;Sudeste
Assis;4008;SP;35;104.642;2662;Sudeste
Atibaia;4107;SP;35;166.043;2662;Sudeste
Auriflama;4206;SP;35;13.873;2662;Sudeste
Avaí;4305;SP;35;4.519;2662;Sudeste
Avanhandava;4404;SP;35;11.438;2662;Sudeste
Avaré;4503;SP;35;96.098;2662;Sudeste
Bady Bassitt;4602;SP;35;28.909;2662;Sudeste
Balbinos;4701;SP;35;3.963;2662;Sudeste
Bálsamo;4800;SP;35;9.854;2662;Sudeste
Bananal;4909;SP;35;10.109;2662;Sudeste
Barão de Antonina;5005;SP;35;3.618;2662;Sudeste
Barbosa;5104;SP;35;5.659;2662;Sudeste
Bariri;5203;SP;35;32.405;2662;Sudeste
Barra Bonita;5302;SP;35;35.159;2662;Sudeste
Barra do Chapéu;5351;SP;35;5.256;2662;Sudeste
Barra do Turvo;5401;SP;35;6.922;2662;Sudeste
Barretos;5500;SP;35;126.600;2662;Sudeste
Barrinha;5609;SP;35;33.181;2662;Sudeste
Barueri;5708;SP;35;330.339;2662;Sudeste
Bastos;5807;SP;35;21.900;2662;Sudeste
Batatais;5906;SP;35;59.873;2662;Sudeste
Bauru;6003;SP;35;391.740;2662;Sudeste
Bebedouro;6102;SP;35;78.210;2662;Sudeste
Bento de Abreu;6201;SP;35;2.642;2662;Sudeste
Bernardino de Campos;6300;SP;35;11.852;2662;Sudeste
Bertioga;6359;SP;35;66.873;2662;Sudeste
Bilac;6409;SP;35;7.455;2662;Sudeste
Birigui;6508;SP;35;122.988;2662;Sudeste
Biritiba Mirim;6607;SP;35;30.526;2662;Sudeste
Boa Esperança do Sul;6706;SP;35;13.135;2662;Sudeste
Bocaina;6805;SP;35;11.467;2662;Sudeste
Bofete;6904;SP;35;10.688;2662;Sudeste
Boituva;7001;SP;35;63.415;2662;Sudeste
Bom Jesus dos Perdões;7100;SP;35;22.501;2662;Sudeste
Bom Sucesso de Itararé;7159;SP;35;3.610;2662;Sudeste
Borá;7209;SP;35;928;2662;Sudeste
Boracéia;7308;SP;35;4.823;2662;Sudeste
Borborema;7407;SP;35;14.415;2662;Sudeste
Borebi;7456;SP;35;2.787;2662;Sudeste
Botucatu;7506;SP;35;150.442;2662;Sudeste
Bragança Paulista;7605;SP;35;184.634;2662;Sudeste
Braúna;7704;SP;35;5.466;2662;Sudeste
Brejo Alegre;7753;SP;35;2.605;2662;Sudeste
Brodowski;7803;SP;35;26.167;2662;Sudeste
Brotas;7902;SP;35;24.423;2662;Sudeste
Buri;8009;SP;35;20.674;2662;Sudeste
Buritama;8108;SP;35;17.597;2662;Sudeste
Buritizal;8207;SP;35;4.447;2662;Sudeste
Cabrália Paulista;8306;SP;35;4.362;2662;Sudeste
Cabreúva;8405;SP;35;48.473;2662;Sudeste
Caçapava;8504;SP;35;99.678;2662;Sudeste
Cachoeira Paulista;8603;SP;35;32.482;2662;Sudeste
Caconde;8702;SP;35;17.266;2662;Sudeste
Cafelândia;8801;SP;35;16.905;2662;Sudeste
Caiabu;8900;SP;35;3.745;2662;Sudeste
Caieiras;9007;SP;35;98.257;2662;Sudeste
Caiuá;9106;SP;35;5.585;2662;Sudeste
Cajamar;9205;SP;35;97.363;2662;Sudeste
Cajati;9254;SP;35;29.257;2662;Sudeste
Cajobi;9304;SP;35;9.232;2662;Sudeste
Cajuru;9403;SP;35;24.217;2662;Sudeste
Campina do Monte Alegre;9452;SP;35;6.077;2662;Sudeste
Campinas;9502;SP;35;1.185.977;2662;Sudeste
Campo Limpo Paulista;9601;SP;35;79.663;2662;Sudeste
Campos do Jordão;9700;SP;35;47.983;2662;Sudeste
Campos Novos Paulista;9809;SP;35;4.991;2662;Sudeste
Cananéia;9908;SP;35;12.489;2662;Sudeste
Canas;9957;SP;35;5.049;2662;Sudeste
Cândido Mota;10005;SP;35;30.172;2662;Sudeste
Cândido Rodrigues;10104;SP;35;2.951;2662;Sudeste
Canitar;10153;SP;35;6.524;2662;Sudeste
Capão Bonito;10203;SP;35;47.403;2662;Sudeste
Capela do Alto;10302;SP;35;23.597;2662;Sudeste
Capivari;10401;SP;35;51.318;2662;Sudeste
Caraguatatuba;10500;SP;35;141.084;2662;Sudeste
Carapicuíba;10609;SP;35;398.462;2662;Sudeste
Cardoso;10708;SP;35;11.491;2662;Sudeste
Casa Branca;10807;SP;35;28.786;2662;Sudeste
Cássia dos Coqueiros;10906;SP;35;2.855;2662;Sudeste
Castilho;11003;SP;35;20.418;2662;Sudeste
Catanduva;11102;SP;35;119.172;2662;Sudeste
Catiguá;11201;SP;35;7.105;2662;Sudeste
Cedral;11300;SP;35;13.160;2662;Sudeste
Cerqueira César;11409;SP;35;22.076;2662;Sudeste
Cerquilho;11508;SP;35;46.217;2662;Sudeste
Cesário Lange;11607;SP;35;19.588;2662;Sudeste
Charqueada;11706;SP;35;15.798;2662;Sudeste
Clementina;11904;SP;35;7.087;2662;Sudeste
Colina;12001;SP;35;18.842;2662;Sudeste
Colômbia;12100;SP;35;6.781;2662;Sudeste
Conchal;12209;SP;35;29.034;2662;Sudeste
Conchas;12308;SP;35;15.381;2662;Sudeste
Cordeirópolis;12407;SP;35;25.130;2662;Sudeste
Coroados;12506;SP;35;5.498;2662;Sudeste
Coronel Macedo;12605;SP;35;4.295;2662;Sudeste
Corumbataí;12704;SP;35;4.285;2662;Sudeste
Cosmópolis;12803;SP;35;61.204;2662;Sudeste
Cosmorama;12902;SP;35;8.968;2662;Sudeste
Cotia;13009;SP;35;287.004;2662;Sudeste
Cravinhos;13108;SP;35;34.252;2662;Sudeste
Cristais Paulista;13207;SP;35;9.543;2662;Sudeste
Cruzália;13306;SP;35;2.129;2662;Sudeste
Cruzeiro;13405;SP;35;76.513;2662;Sudeste
Cubatão;13504;SP;35;115.082;2662;Sudeste
Cunha;13603;SP;35;22.456;2662;Sudeste
Descalvado;13702;SP;35;32.622;2662;Sudeste
Diadema;13801;SP;35;404.118;2662;Sudeste
Dirce Reis;13850;SP;35;1.641;2662;Sudeste
Divinolândia;13900;SP;35;11.314;2662;Sudeste
Dobrada;14007;SP;35;8.958;2662;Sudeste
Dois Córregos;14106;SP;35;24.855;2662;Sudeste
Dolcinópolis;14205;SP;35;2.250;2662;Sudeste
Dourado;14304;SP;35;8.186;2662;Sudeste
Dracena;14403;SP;35;46.664;2662;Sudeste
Duartina;14502;SP;35;12.529;2662;Sudeste
Dumont;14601;SP;35;9.719;2662;Sudeste
Echaporã;14700;SP;35;6.295;2662;Sudeste
Eldorado;14809;SP;35;13.162;2662;Sudeste
Elias Fausto;14908;SP;35;18.103;2662;Sudeste
Elisiário;14924;SP;35;3.189;2662;Sudeste
Embaúba;14957;SP;35;2.353;2662;Sudeste
Embu das Artes;15004;SP;35;259.323;2662;Sudeste
Embu-Guaçu;15103;SP;35;68.805;2662;Sudeste
Emilianópolis;15129;SP;35;3.062;2662;Sudeste
Engenheiro Coelho;15152;SP;35;20.139;2662;Sudeste
Espírito Santo do Pinhal;15186;SP;35;40.681;2662;Sudeste
Espírito Santo do Turvo;15194;SP;35;4.217;2662;Sudeste
Estrela d'Oeste;15202;SP;35;9.655;2662;Sudeste
Estrela do Norte;15301;SP;35;2.749;2662;Sudeste
Euclides da Cunha Paulista;15350;SP;35;7.928;2662;Sudeste
Fartura;15400;SP;35;16.984;2662;Sudeste
Fernandópolis;15509;SP;35;73.286;2662;Sudeste
Fernando Prestes;15608;SP;35;6.066;2662;Sudeste
Fernão;15657;SP;35;1.689;2662;Sudeste
Ferraz de Vasconcelos;15707;SP;35;185.622;2662;Sudeste
Flora Rica;15806;SP;35;1.492;2662;Sudeste
Floreal;15905;SP;35;2.756;2662;Sudeste
Flórida Paulista;16002;SP;35;13.171;2662;Sudeste
Florínea;16101;SP;35;3.987;2662;Sudeste
Franca;16200;SP;35;364.331;2662;Sudeste
Francisco Morato;16309;SP;35;171.107;2662;Sudeste
Franco da Rocha;16408;SP;35;149.786;2662;Sudeste
Gabriel Monteiro;16507;SP;35;2.811;2662;Sudeste
Gália;16606;SP;35;6.435;2662;Sudeste
Garça;16705;SP;35;43.115;2662;Sudeste
Gastão Vidigal;16804;SP;35;3.235;2662;Sudeste
Gavião Peixoto;16853;SP;35;4.797;2662;Sudeste
General Salgado;16903;SP;35;10.449;2662;Sudeste
Getulina;17000;SP;35;10.355;2662;Sudeste
Glicério;17109;SP;35;4.173;2662;Sudeste
Guaiçara;17208;SP;35;11.459;2662;Sudeste
Guaimbê;17307;SP;35;5.606;2662;Sudeste
Guaíra;17406;SP;35;40.424;2662;Sudeste
Guapiaçu;17505;SP;35;22.316;2662;Sudeste
Guapiara;17604;SP;35;17.256;2662;Sudeste
Guará;17703;SP;35;18.790;2662;Sudeste
Guaraçaí;17802;SP;35;7.486;2662;Sudeste
Guaraci;17901;SP;35;10.542;2662;Sudeste
Guarani d'Oeste;18008;SP;35;1.999;2662;Sudeste
Guarantã;18107;SP;35;6.531;2662;Sudeste
Guararapes;18206;SP;35;31.872;2662;Sudeste
Guararema;18305;SP;35;32.436;2662;Sudeste
Guaratinguetá;18404;SP;35;121.710;2662;Sudeste
Guareí;18503;SP;35;15.268;2662;Sudeste
Guariba;18602;SP;35;38.609;2662;Sudeste
Guarujá;18701;SP;35;294.973;2662;Sudeste
Guarulhos;18800;SP;35;1.345.364;2662;Sudeste
Guatapará;18859;SP;35;7.462;2662;Sudeste
Guzolândia;18909;SP;35;4.276;2662;Sudeste
Herculândia;19006;SP;35;9.302;2662;Sudeste
Holambra;19055;SP;35;15.596;2662;Sudeste
Hortolândia;19071;SP;35;247.331;2662;Sudeste
Iacanga;19105;SP;35;10.633;2662;Sudeste
Iacri;19204;SP;35;6.207;2662;Sudeste
Iaras;19253;SP;35;8.257;2662;Sudeste
Ibaté;19303;SP;35;33.110;2662;Sudeste
Ibirá;19402;SP;35;11.934;2662;Sudeste
Ibirarema;19501;SP;35;6.461;2662;Sudeste
Ibitinga;19600;SP;35;61.908;2662;Sudeste
Ibiúna;19709;SP;35;77.651;2662;Sudeste
Icém;19808;SP;35;7.969;2662;Sudeste
Iepê;19907;SP;35;7.739;2662;Sudeste
Igaraçu do Tietê;20004;SP;35;23.430;2662;Sudeste
Igarapava;20103;SP;35;26.755;2662;Sudeste
Igaratá;20202;SP;35;10.904;2662;Sudeste
Iguape;20301;SP;35;29.881;2662;Sudeste
Ilhabela;20400;SP;35;36.329;2662;Sudeste
Ilha Comprida;20426;SP;35;13.955;2662;Sudeste
Ilha Solteira;20442;SP;35;26.240;2662;Sudeste
Indaiatuba;20509;SP;35;267.796;2662;Sudeste
Indiana;20608;SP;35;5.191;2662;Sudeste
Indiaporã;20707;SP;35;4.109;2662;Sudeste
Inúbia Paulista;20806;SP;35;3.671;2662;Sudeste
Ipaussu;20905;SP;35;13.933;2662;Sudeste
Iperó;21002;SP;35;37.999;2662;Sudeste
Ipeúna;21101;SP;35;6.999;2662;Sudeste
Ipiguá;21150;SP;35;7.037;2662;Sudeste
Iporanga;21200;SP;35;4.091;2662;Sudeste
Ipuã;21309;SP;35;14.691;2662;Sudeste
Iracemápolis;21408;SP;35;22.435;2662;Sudeste
Irapuã;21507;SP;35;6.946;2662;Sudeste
Irapuru;21606;SP;35;7.145;2662;Sudeste
Itaberá;21705;SP;35;18.258;2662;Sudeste
Itaí;21804;SP;35;25.930;2662;Sudeste
Itajobi;21903;SP;35;17.420;2662;Sudeste
Itaju;22000;SP;35;3.702;2662;Sudeste
Itanhaém;22109;SP;35;117.435;2662;Sudeste
Itaoca;22158;SP;35;3.490;2662;Sudeste
Itapecerica da Serra;22208;SP;35;163.928;2662;Sudeste
Itapetininga;22307;SP;35;163.774;2662;Sudeste
Itapeva;22406;SP;35;92.324;2662;Sudeste
Itapevi;22505;SP;35;241.924;2662;Sudeste
Itapira;22604;SP;35;73.919;2662;Sudeste
Itapirapuã Paulista;22653;SP;35;4.405;2662;Sudeste
Itápolis;22703;SP;35;40.464;2662;Sudeste
Itaporanga;22802;SP;35;14.260;2662;Sudeste
Itapuí;22901;SP;35;13.984;2662;Sudeste
Itapura;23008;SP;35;4.014;2662;Sudeste
Itaquaquecetuba;23107;SP;35;382.521;2662;Sudeste
Itararé;23206;SP;35;45.327;2662;Sudeste
Itariri;23305;SP;35;15.762;2662;Sudeste
Itatiba;23404;SP;35;126.403;2662;Sudeste
Itatinga;23503;SP;35;19.427;2662;Sudeste
Itirapina;23602;SP;35;16.433;2662;Sudeste
Itirapuã;23701;SP;35;5.861;2662;Sudeste
Itobi;23800;SP;35;8.210;2662;Sudeste
Itu;23909;SP;35;174.561;2662;Sudeste
Itupeva;24006;SP;35;74.119;2662;Sudeste
Ituverava;24105;SP;35;38.451;2662;Sudeste
Jaborandi;24204;SP;35;6.293;2662;Sudeste
Jaboticabal;24303;SP;35;73.467;2662;Sudeste
Jacareí;24402;SP;35;249.968;2662;Sudeste
Jaci;24501;SP;35;7.878;2662;Sudeste
Jacupiranga;24600;SP;35;16.254;2662;Sudeste
Jaguariúna;24709;SP;35;61.801;2662;Sudeste
Jales;24808;SP;35;50.017;2662;Sudeste
Jambeiro;24907;SP;35;6.575;2662;Sudeste
Jandira;25003;SP;35;121.988;2662;Sudeste
Jardinópolis;25102;SP;35;46.868;2662;Sudeste
Jarinu;25201;SP;35;39.531;2662;Sudeste
Jaú;25300;SP;35;137.323;2662;Sudeste
Jeriquara;25409;SP;35;3.976;2662;Sudeste
Joanópolis;25508;SP;35;13.095;2662;Sudeste
João Ramalho;25607;SP;35;4.456;2662;Sudeste
José Bonifácio;25706;SP;35;37.859;2662;Sudeste
Júlio Mesquita;25805;SP;35;4.308;2662;Sudeste
Jumirim;25854;SP;35;3.123;2662;Sudeste
Jundiaí;25904;SP;35;460.313;2662;Sudeste
Junqueirópolis;26001;SP;35;20.878;2662;Sudeste
Juquiá;26100;SP;35;17.255;2662;Sudeste
Juquitiba;26209;SP;35;28.007;2662;Sudeste
Lagoinha;26308;SP;35;5.182;2662;Sudeste
Laranjal Paulista;26407;SP;35;27.009;2662;Sudeste
Lavínia;26506;SP;35;9.909;2662;Sudeste
Lavrinhas;26605;SP;35;7.328;2662;Sudeste
Leme;26704;SP;35;101.316;2662;Sudeste
Lençóis Paulista;26803;SP;35;68.395;2662;Sudeste
Limeira;26902;SP;35;300.728;2662;Sudeste
Lindóia;27009;SP;35;7.147;2662;Sudeste
Lins;27108;SP;35;76.729;2662;Sudeste
Lorena;27207;SP;35;87.370;2662;Sudeste
Lourdes;27256;SP;35;1.968;2662;Sudeste
Louveira;27306;SP;35;54.111;2662;Sudeste
Lucélia;27405;SP;35;20.372;2662;Sudeste
Lucianópolis;27504;SP;35;2.419;2662;Sudeste
Luís Antônio;27603;SP;35;12.531;2662;Sudeste
Luiziânia;27702;SP;35;4.751;2662;Sudeste
Lupércio;27801;SP;35;4.017;2662;Sudeste
Lutécia;27900;SP;35;2.699;2662;Sudeste
Macatuba;28007;SP;35;17.120;2662;Sudeste
Macaubal;28106;SP;35;7.587;2662;Sudeste
Macedônia;28205;SP;35;4.048;2662;Sudeste
Magda;28304;SP;35;3.212;2662;Sudeste
Mairinque;28403;SP;35;51.660;2662;Sudeste
Mairiporã;28502;SP;35;97.399;2662;Sudeste
Manduri;28601;SP;35;10.092;2662;Sudeste
Marabá Paulista;28700;SP;35;4.627;2662;Sudeste
Maracaí;28809;SP;35;12.826;2662;Sudeste
Marapoama;28858;SP;35;3.392;2662;Sudeste
Mariápolis;28908;SP;35;3.539;2662;Sudeste
Marília;29005;SP;35;246.627;2662;Sudeste
Marinópolis;29104;SP;35;1.870;2662;Sudeste
Martinópolis;29203;SP;35;25.299;2662;Sudeste
Matão;29302;SP;35;80.998;2662;Sudeste
Mauá;29401;SP;35;429.380;2662;Sudeste
